,id,name,slug,created_at,updated_at,keywords,deleted_at,searchable,franchise,New_id
344,512,Local Moving - Budget Lorry,local-moving-budget-lorry,25:46.5,21:02.3,Local Moving - Budget Lorry Local Moving lori sewa rented rental reloc relocation within Klang Valley Transport Transportation Move Mover Driver Driver Lorry Truck Lorries Car Cars Logistics Shifting Heavy Machines Local Manpower Man Power Power Tail Lift Tail Lift Lifting Heavy Machines Machinery Equipment Load Loading Loader Lorries Lease Supply Leasing Work Worker Carry Carrying Angkut Barang Transportasi Punggah Klang Valley Valley Klang Contract Box Boxes Boxing Wrapping Port Porting Goods Permanent Temporary Additional Workers Additional Emplopyees Rent Rental Renting House Moving House Mover Home Moving Home Mover Office Moving Office Mover Pindah Pindah Rumah Pindah Pejabat Sewa Lori Sewa Sewa Lori Sewa Lorry,,t,t,403.0
345,661,Local Moving - Budget Lorry (Voucher),local-moving-budget-lorry-voucher,55:24.2,02:47.8,Local Moving - Budget Lorry,02:47.8,f,f,403.0
346,473,Local Moving - Pickup Truck,local-moving-pickup-truck,31/3/2017 9:19,36:40.3,Local Moving (Pickup Truck),,f,,403.0
347,511,Local Moving - Pickup Truck (Archived) ,local-moving-pickup-truck-01ce07d3-0af3-467c-869f-ca5e179a3a62,25:22.3,03:16.2,Local Moving - Pickup Truck,49:46.8,f,,403.0
348,513,Local Moving - Premium All-In package,local-moving-premium-all-in-package,26:28.0,55:06.4,Lorry Lori Local Moving - Premium All-In package lori sewa rented rental reloc relocation within Klang Valley Transport Transportation Move Mover Driver Driver Lorry Truck Lorries Car Cars Logistics Shifting Heavy Machines Local Manpower Man Power Power Tail Lift Tail Lift Lifting Heavy Machines Machinery Equipment Load Loading Loader Lorries Lease Supply Leasing Work Worker Carry Carrying Angkut Barang Transportasi Punggah Klang Valley Valley Klang Contract Box Boxes Boxing Wrapping Port Porting Goods Permanent Temporary Additional Workers Additional Emplopyees Rent Rental Renting House Moving House Mover Home Moving Home Mover Office Moving Office Mover Pindah Pindah Rumah Pindah Pejabat Sewa Lori Sewa Sewa Lori Sewa Lorry Mover Moving Move House House Moving Lorry Lori,,t,t,403.0
349,403,Local Moving (1 tonne),local-moving-1-tonne,17/10/2016 3:06,37:32.5,Local Moving (1 tonne),,f,,403.0
350,465,Local Moving (1 tonne) (Penang),local-moving-1-tonne-penang,13/3/2017 4:21,39:11.9,Local Moving (1 tonne) (Penang),,f,,403.0
351,404,Local Moving (3 tonne),local-moving-3-tonne,17/10/2016 3:11,41:02.3,Local Moving (3 tonne),,f,,403.0
352,466,Local Moving (3 tonne) (Penang),local-moving-3-tonne-penang,13/3/2017 4:30,38:11.3,Local Moving (3 tonne) (Penang),,f,,403.0
353,405,Local Moving (5 tonne),local-moving-5-tonne,17/10/2016 3:18,40:48.6,Local Moving (5 tonne),,f,,403.0
354,467,Local Moving (5 tonne) (Penang),local-moving-5-tonne-penang,13/3/2017 4:41,38:00.5,Local Moving (5 tonne) (Penang),,f,,403.0
355,102,Local Moving (Within Same State),local-moving-within-same-state,11/11/2014 19:26,10:26.4,Local Moving lori sewa rented rental reloc relocation within Klang Valley Transport Transportation Move Mover Driver Driver Lorry Truck Lorries Car Cars Logistics Shifting Heavy Machines Local Manpower Man Power Power Tail Lift Tail Lift Lifting Heavy Machines Machinery Equipment Load Loading Loader Lorries Lease Supply Leasing Work Worker Carry Carrying Angkut Barang Transportasi Punggah Klang Valley Valley Klang Contract Box Boxes Boxing Wrapping Port Porting Goods Permanent Temporary Additional Workers Additional Emplopyees Rent Rental Renting House Moving House Mover Home Moving Home Mover Office Moving Office Mover Pindah Pindah Rumah Pindah Pejabat Sewa Lori Sewa Sewa Lori Sewa Lorry,,f,,403.0
356,153,Lock Installation / Repair,locksmith,9/10/2015 8:09,17:34.1,"Lock Installation Lock Repair Locks, lock, kunci, tukar kunci, duplicate keys, door knob General Handyman General Contracting Handyman Handyman Contractor",,t,f,153.0
357,26,Locksmith,locksmith-archived,1/11/2014 21:25,04:46.6,Locksmith Lock Repair New Lock Fix New Lock Broken Lock Padlock Key Combination Lock Change Lock Change Combination Change Key House Key New House Keys Repair Lock House Lock Man Front Door Lock Lock Fixer ,9/10/2015 8:31,f,,26.0
358,631,Long Distance Moving,long-distance-moving,45:21.6,52:11.6,Long Distance Moving,,t,f,403.0
359,599,Long Distance Moving - 1 Tonne Lorry,long-distance-moving-1-tonne-lorry,46:20.0,28:50.5,Long Distance Moving -1 Tonne Lorry,,f,f,403.0
360,601,Long Distance Moving - 3 Tonne Lorry,long-distance-moving-3-tonne-lorry,46:37.4,28:47.8,Long Distance Moving -3 Tonne Lorry,,f,f,403.0
361,602,Long Distance Moving - 5 Tonne Lorry,long-distance-moving-5-tonne-lorry,50:09.9,28:45.0,Long Distance Moving - 5 Tonne Lorry,,f,f,403.0
362,103,Long Distance Moving (State to State),long-distance-moving-state-to-state,11/11/2014 19:26,26:47.3,long distance interstate transportttransportationtmovetmovertdrivertdrivertlorryttrucktlorriestcartcarstlogisticstshiftingtheavy machinestlocaltmanpowertman powertpowerttail tliftttail lifttliftingtheavytmachinestmachinerytequipmenttloadtloadingtloadertlorriestleasetsupplytleasingtworktworkertcarrytcarryingtangkuttbarangttransportasitpunggahtklang valleytvalleytklangtcontracttoutstationtstatetinterstatetboxtboxestboxingtwrappingtporttportingtgoodstpermanentttemporarytadditional workerstadditional emplopyeesttrenttrentaltrentingthouse movingthouse moverthome movingthome movertoffice movingtoffice movertpindahtpindah rumahtpindah pejabattsewatlori sewatsewa loritsewa lorry,,f,,403.0
363,335,LSAT,lsat,3/12/2015 16:21,04:46.6,LSAT  ,8/12/2016 7:10,f,,335.0
364,298,Malay Language,malay-language,3/12/2015 16:21,04:46.6,Malay Language  ,8/12/2016 7:10,f,,298.0
365,388,Malay Lessons,bahasa-malaysia,15/1/2016 7:38,10:23.1,Malay language lessons malay tuition class melayu bahasa melayu kelas tuisyen cikgu BM pelajaran belajar language tutor teacher SPM PMR,,t,,388.0
366,305,Mandarin Lessons,mandarin-language,3/12/2015 16:21,08:27.8,Mandarin Lessons language chinese tuition chinese tutor learn mandarin tuisyen bahasa cina ,,t,,305.0
367,264,Manicure & Pedicure,manicure-pedicure,3/12/2015 16:21,04:46.6,Manicure & Pedicure  ,8/12/2016 7:11,f,,264.0
368,227,Marketing Training,marketing,3/12/2015 16:21,10:22.9,Marketing  ,,f,,227.0
369,320,Marketing Training archived,marketing-training,3/12/2015 16:21,04:46.6,Marketing Training  ,16/3/2016 7:46,f,,320.0
370,327,Martial Arts,self-defense,3/12/2015 16:21,25:16.0,Martial Arts Self-Defense muay thai karate taekwando kickboxing kungfu judo boxing,,f,,327.0
371,366,Massager,massager,3/12/2015 16:21,04:46.6,Massager  ,8/12/2016 7:11,f,,366.0
372,123,Maternity Photography,maternity-photography,9/5/2015 7:33,04:46.6,Maternity Photography  ,,t,,51.0
373,137,Maternity Photography archived,maternity-photography-b5c3b354-b306-47f7-826c-d36dc66c8d95,10/7/2015 3:43,04:46.6,Maternity Photography,26/7/2015 13:12,f,,51.0
374,517,Mattress Cleaning,mattress-cleaning,49:34.3,52:00.4,Mattress Cleaning Cleaning Upholstery Cleaning Fabric Leather Dust Professional Cleaning Stain Cleaning  Dust Dusty Queen King Single Bed Tilam,,t,t,517.0
375,620,Mattress Cleaning (Exhibition),mattress-cleaning-exhibition,00:54.9,00:54.9,Mattress Cleaning (Exhibition),,f,,517.0
376,420,Mattress Cleaning (King),mattress-cleaning-king,7/11/2016 7:35,59:53.5,Mattress Cleaning (King),,f,,517.0
377,419,Mattress Cleaning (Queen),mattress-cleaning-queen,7/11/2016 6:56,00:05.6,"Mattress Cleaning (Queen), bed, tilam, mattress",,f,,517.0
378,418,Mattress Cleaning (Single),mattress-cleaning-single,7/11/2016 6:46,00:17.3,"Mattress Cleaning (Single), upholstery, bed, tilam",,f,,517.0
379,664,Mattress Cleaning (Voucher),mattress-cleaning-voucher,20:06.0,20:41.2,Mattress Cleaning Voucher,,f,f,517.0
380,608,Maxis Business,maxis-business,57:53.8,20:10.0,Maxis Business Internet Wifi Office,,f,,608.0
381,607,Maxis Home,maxis-home,36:14.5,05:36.8,Maxis Home Internet Wifi,,f,,607.0
382,192,Micro Mover (Start-Up),micro-mover-start-up,3/12/2015 16:21,04:46.6,Micro Mover (Start-Up)  ,8/12/2016 7:12,f,,192.0
383,193,Micro Mover (Van/Car),micro-mover-van-car,3/12/2015 16:21,04:46.6,Micro Mover (Van/Car)  ,8/12/2016 7:12,f,,193.0
384,482,Microwave Oven Repair,microwave-oven-repair,3/4/2017 9:13,10:27.1,Microwave Oven Repair  Microwave Oven Repair Home Appliance,,f,,482.0
385,630,Midea Air Conditioner Installation,midea-air-conditioner-installation,29:27.8,29:34.1,Midea Air Conditioner Installation,,f,f,34.0
386,678,Mobile Cat Grooming,mobile-cat-grooming,51:54.2,03:50.1,Mobile Cat Grooming Pet Groomer Pet Care Pet Groom,,t,f,219.0
387,677,Mobile Dog Grooming,mobile-dog-grooming,32:49.5,02:20.8,Mobile Dog Grooming Pet Groomer Groom Anjing Pet Care,,t,f,219.0
388,640,Mobile Facial Spa,mobile-spa-facial,02:56.7,57:44.5,Facial Massage Aromatherapy Spa,,t,f,640.0
389,398,Monthly Cleaning (4 sessions),monthly-cleaning-4-sessions,29/8/2016 7:29,04:46.6,Monthly Cleaning (4 sessions)  ,,f,,398.0
390,168,Mosquito Fogging,mosquito-fogging,3/12/2015 16:21,04:46.6,Mosquito Fogging  ,8/12/2016 7:12,f,,168.0
391,496,Mosquito Netting,mosquito-netting,3/4/2017 12:15,31:57.4,Mosquito Netting  Mosquito Netting Pest Control Mosquitoes Net,,f,,496.0
392,396,Motion Sensor Lighting,motion-sensor-lighting,25/7/2016 5:00,03:28.5,"Motion Sensor Lighting  Motion Sensor Lighting, Security Lighting, Motion Detector",,f,f,396.0
393,350,Motorcycle - B,motorcycle-b,3/12/2015 16:21,04:46.6,Motorcycle - B  ,8/12/2016 7:12,f,,350.0
394,351,Motorcycle - B2,motorcycle-b2,3/12/2015 16:21,04:46.6,Motorcycle - B2  ,8/12/2016 7:12,f,,351.0
395,432,Move in / Move out / Thorough cleaning (1001 - 2000 sqf),move-in-move-out-thorough-cleaning-1001-2000-sqf,18/11/2016 3:16,04:00.8,Move in / Move out / Thorough cleaning (1001 - 2000 sqf),,f,,22.0
396,431,Move in / Move out / Thorough cleaning (Below 1000 sqf),move-in-move-out-thorough-cleaning-below-1000-sqf,18/11/2016 3:09,04:29.5,Move in / move out / thorough cleaning (Below 1000 sqf),,f,,22.0
397,524,Move In / Move Out Cleaning,move-in-move-out-thorough-cleaning,28:57.8,25:41.8,Move in / Move out / Thorough cleaning clean cleaning Residential Cleaning services keeping Home House Wash Washing part time maid partttime cleaning Washout Tidy Housekeep Housekeeping Room Maintain Maintenance Iron Ironing Scrub Scrubbing Upkeep Build Building Building Cleaning Stain Stain Cleaning Dirt Dirty Kotor Disposal Cleanup Mess Messy Arrange Organize Dry Dry Clean Dry Cleaning Vacuum Mop Mopping Wipe Wiping Dust Dusty Home Clean Home Cleaning House Clean House Cleaning Professional Cleaning Cleaners,,t,t,524.0
398,120,Movers,movers,27/4/2015 7:40,10:26.0,Movers ,,f,,120.0
399,550,Moving (Office),moving-office,08:18.6,08:18.6,Moving (Office),,f,,550.0
400,321,MS/Computer Office Training,ms-office,3/12/2015 16:21,08:28.0,MS Office  ,,t,,321.0
401,336,MUET,muet,3/12/2015 16:21,04:46.6,MUET  ,8/12/2016 7:13,f,,336.0
402,86,Musical / Theatre Hair Styling,musical-theatre-hair-styling,1/11/2014 21:25,04:46.6,Musical / Theatre Hair Styling,8/12/2016 7:13,f,,77.0
403,95,Musical / Theatre Makeup,musical-theatre-makeup,1/11/2014 21:25,04:46.6,Musical / Theatre Makeup,8/12/2016 7:13,f,,87.0
404,322,Musical Instruments,musical-instruments,3/12/2015 16:21,04:46.6,Musical Instruments  ,8/12/2016 7:14,f,,322.0
405,180,Networking - Installation / Configuration,networking-installation-configuration,3/12/2015 16:21,10:25.2,"Networking - Installation / Configuration, cable, line, telephone line, fax line, wifi, internet, modem, router",,t,,34.0
406,565,Networking - Installation / Configuration (Office),networking-installation-configuration-office,48:07.7,48:07.7,Networking - Installation / Configuration (Office),,f,,565.0
407,136,Newborn Photography,newborn-photography,10/7/2015 3:41,04:46.6,,13/7/2015 2:36,f,,51.0
408,201,Nutritionist,nutritionist,3/12/2015 16:21,04:46.6,Nutritionist,8/12/2016 7:14,f,,201.0
409,543,Office / Commercial Cleaning,office-commercial-cleaning,28:06.8,26:56.6,Office / Commercial Cleaning Commercial cleaning Office Office Block Office part time partime maid Lot Office Building Shop Shop Lot Menara Work Workspace Working Place Working Area Washing Washout Tidy Housekeep Housekeeping Room Maintain Maintenance Scrub Scrubbing Upkeep Build Building Building Cleaning Dirt Dirty Kotor Disposal Cleanup Mess Messy Arrange Organize Dry Dry Clean Dry Cleaning Mop Mopping Wipe Wiping Dust Dusty Office Clean Office Cleaning Pejabat Business Business Place Business Place Clean Business Place Cleaning Cleaners Cleaning Professional Cleaners,,t,,58.0
410,58,Office / Commercial Cleaning Services,commercial-cleaning,1/11/2014 21:25,10:25.7,Office / Commercial Cleaning Commercial cleaning Office Office Block Office part time partime maid Lot Office Building Shop Shop Lot Menara Work Workspace Working Place Working Area Washing Washout Tidy Housekeep Housekeeping Room Maintain Maintenance Scrub Scrubbing Upkeep Build Building Building Cleaning Dirt Dirty Kotor Disposal Cleanup Mess Messy Arrange Organize Dry Dry Clean Dry Cleaning Mop Mopping Wipe Wiping Dust Dusty Office Clean Office Cleaning Pejabat Business Business Place Business Place Clean Business Place Cleaning Cleaners Cleaning Professional Cleaners,,f,,58.0
411,667,Office Cleaning (Sessions),office-cleaning-sessions,58:59.1,58:59.1,Office Cleaning (Sessions),,f,f,667.0
412,228,Office Supplies (Stationary),office-supplies,3/12/2015 16:21,10:30.3,Office Supplies  ,,f,,228.0
413,275,Officiant,officiant,3/12/2015 16:21,04:46.6,Officiant  ,8/12/2016 7:14,f,,275.0
414,491,Oven Installation,oven-installation,3/4/2017 11:24,00:56.5,Oven Installation  Oven Installation,,f,,34.0
415,485,Oven Repair,oven-repair-4f340822-067c-4f44-accb-4d731855c8ae,3/4/2017 9:57,01:04.6,Oven Repair  Oven Repair Home Appliance,,f,,485.0
416,37,Oven Repair archived,oven-repair,1/11/2014 21:25,04:46.6,Oven Repair Appliance Repair Rosak Spoil Spoiled Spoilt Broken Not Working Not Functioning Function Not Function Does Not Function Noise Noisy Heat Heat Up Heating Overheating Repair Appliance Repair Appliance Inspection Inspection Microwave Fix Fixing Baiki Service Servicing Maintain Maintenance Plate Spinning Not Spinning Faulty Tripping Ketuhar Poor Power Power Supply Blow Blown Motor Not Running Not Operating Not Operational Does Not Operate Cooker Electrcian Technician Kitchen ,21/1/2015 16:30,f,,37.0
417,3,Painting,painting,1/11/2014 21:25,10:48.7,Painting Interior Walls Interior Doors Ceiling Exterior Walls Exterior Doors Woodwork Painting Metalworks Windows Roof Painting Painter House Painting Repaint Doors Wall Paint Cat Contractor Kontraktor Tukang Cat Luar Rumah Cat Pintu Luar Lacquer Buff Tingkap Cat Bumbung Tukang Cat House Painter Repaint House Cat Dinding Cat Pintu Siling Dinding Luar Varnish Blacksmith Cat Tingkap Pengecat Paint Walls Cat Rumah Cat Siling General Handyman General Contracting Handyman Handyman Contractor,,t,f,3.0
418,323,Painting/Drawing,painting-drawing,3/12/2015 16:21,04:46.6,Painting/Drawing  ,8/12/2016 7:14,f,,323.0
419,114,Part Time Cleaning Services,part-time-cleaning-services,7/4/2015 3:27,04:46.6,,8/12/2016 7:17,f,,522.0
420,117,Part Time Maid Services,part-time-maid-services,7/4/2015 3:50,04:46.6,,8/12/2016 7:18,f,,117.0
421,494,Partition,partition,3/4/2017 11:54,18:58.9,Partition Partition Home Improvement Maintenance Renovation Wall Divider General Handyman General Contracting Handyman Handyman Contractor,,t,f,494.0
422,229,Part-Timer,part-timer,3/12/2015 16:21,04:46.6,Part-Timer  ,8/12/2016 7:15,f,,229.0
423,248,Party favours & gifts,gifts,3/12/2015 16:21,31:06.8,Gifts party favours door gifts doorgift wedding favours small gift token gift souvenir baby shower full moon party bridal shower baby birthday birthday party small gift present small present,,f,,248.0
424,83,Party Hair Styling,party-hair-styling,1/11/2014 21:25,04:46.6,Party Hair Styling Party Event Function Special Occasion Hair Extensions Custom Hair Pieces False Eyelashes Tiara Eyebrow Shaping Hairdresser ,8/12/2016 7:27,f,,77.0
425,92,Party Makeup,party-makeup,1/11/2014 21:25,04:46.6,Party Makeup Party Event Function Special Occasion Hair Extensions Custom Hair Pieces False Eyelashes Tiara Eyebrow Shaping Body Shimmer Body Foundation Makeup Primer Dress Changing Saree Draping Henna Tattooing Artist Look ,8/12/2016 7:27,f,,87.0
426,147,Party Photography,party-photography,13/7/2015 2:40,04:46.6,Party Photography,26/7/2015 11:26,f,,51.0
427,146,Party Videography,party-videography,11/7/2015 5:22,04:46.6,Event Videography,26/7/2015 11:38,f,,55.0
428,178,PC & Mac Hardware / Software Repair,pc-mac-hardware-software-repair,3/12/2015 16:21,10:26.3,"PC & Mac Hardware / Software Repair, Computer Repair, Laptop Repair, PC Repair, CPU Repair, Monitor Repair",,t,,178.0
429,177,PC & Mac Hardware / Software Update,pc-mac-hardware-software-update,3/12/2015 16:21,08:33.2,"PC & Mac Hardware / Software Update, Computer Update, CPU Update, Program Update, Application Update",,t,,177.0
430,179,PC & Mac Hardware Installation / Configuration,pc-mac-hardware-installation-configuration,3/12/2015 16:21,04:46.6,PC & Mac Hardware Installation / Configuration  ,8/12/2016 7:28,f,,34.0
431,253,Pelamin,pelamin,3/12/2015 16:21,04:46.6,Pelamin wedding malay wedding kahwin perkahwinan marriage engagement matrimony melayu nikah akad nikah backdrop curtain hiasan mini pelamin kerusi pengantin tunang khatam,,f,,253.0
432,130,Pemasangan Alatan Paip,plumbing,6/7/2015 4:58,04:46.6,Plumbing Installation Leaking Pipe Clogged Drain Low Water Pressure Not Draining Toilet Bowl Sink Shower Head Bathtub Faucet Basin Pipes Drains Burst Pipe No Water Pressure Install Not Flushing Tap Water Pump Water Heater Leak Clog Pressure Drain Toilet Sink Broken Broken Shower Broken Bathtub Sink Tap Broken Shower Mixer Flood Flush Water Pressure Paip Bocor Bathroom Hot Water Pump Stuck Plumber Tandas Bilik Mandi Sumbat Tukang Paip Install Bath Install Sink Install Toilet Fit Toilet New Toilet,8/12/2016 7:28,f,,130.0
433,588,Pemasangan Lampu,pemasangan-lampu,53:09.8,53:09.8,Pemasangan Lampu,,f,,588.0
434,586,Pemasangan Penyaman Udara,pemasangan-penyaman-udara,35:51.0,36:00.8,pemasangan-penyaman-udara,,f,,34.0
435,131,Pembaikan Alatan Paip,plumbing-repair-9d701c17-3da2-4ba5-81f0-3eca4c877f8e,6/7/2015 5:04,04:46.6,Plumbing Repair  Plumbing Repair Leaking Pipe Clogged Drain Low Water Pressure Not Draining Toilet Bowl Sink Shower Head Bathtub Faucet Basin Pipes Drains Burst Pipe No Water Pressure Repair Not Flushing Tap Water Pump Water Heater Leak Clog Pressure Drain Toilet Sink Broken Broken Shower Broken Bathtub Sink Tap Broken Shower Mixer Flood Flush Water Pressure Paip Bocor Bathroom Hot Water Pump Stuck Plumber Tandas Bilik Mandi Sumbat Tukang Paip Install Bath Install Sink Install Toilet Fit Toilet New Toilet Repair paip repair tandas Repair tandas tandas bocor paip pecah Sambung paip meter air rosak tangki bocor pasang pili repair pili repair sinki pembaikan alatan,8/12/2016 7:29,f,,131.0
436,128,Pembantu Rumah,cleaning-services-295d40e8-9f0b-4f20-9930-b8668004676a,6/7/2015 4:46,04:46.6,Cleaning Services Pembantu Rumah Pembantu Rumah Tempatan Pembantu Rumah Indonesia Pembantu Rumah Harian Agensi Pembantu Rumah Mencari pembantu rumah pembantu rumah 2014 pembantu rumah asing servis cuci rumah pembantu rumah kemboja pembantu rumah murah pembantu rumah filipina pembantu rumah sabah bersih rumah kerja pembantu rumah cari pembantu rumah tangga,8/12/2016 7:30,f,,128.0
437,587,Pembersihan Berkala,pembersihan-berkala,19:42.7,13:15.3,pembersihan-berkala,,f,,587.0
438,583,Pembersihan Karpet,pembersihan-karpet,11:00.4,25:16.6,pembersihan-carpet,,f,,519.0
439,592,Pembersihan Sofa,pembersihan-sofa,30:56.1,30:56.1,Pembersihan Sofa,,f,,515.0
440,584,Pembersihan Upholsteri,pembersihan-upholsteri,17:58.3,25:23.4,pembersihan-upholsteri,,f,,584.0
441,589,Pembuatan dan Pemasangan Langsir & Tirai,pembuatan-dan-pemasangan-langsir-tirai,04:36.6,04:36.6,Pembuatan dan Pemasangan Langsir & Tirai,,f,,589.0
442,533,Pemindahan Lokal - Lori Bajet,pemindahan-lokal-lori-bajet,20:09.4,06:30.4,Pemindahan Lokal - Lori Bajet,,f,,403.0
443,532,Pemindahan Lokal - Lori Pikap,pemindahan-lokal-lori-pikap,18:18.4,18:47.6,Pemindahan Lokal - Lori Pikap,,f,,403.0
444,534,Pemindahan Lokal - Lori Premium,pemindahan-lokal-lori-premium,21:18.3,06:42.6,Pemindahan Lokal - Lori Premium,,f,,403.0
445,503,Pemindahan Premium Tempatan (Lori 10 Kaki),pemindahan-premium-tempatan-lori-10-kaki,8/5/2017 3:38,04:46.6,Pemindahan Premium Tempatan (Lori 10 Kaki)  ,,f,,403.0
446,504,Pemindahan Premium Tempatan (Lori 14 Kaki),pemindahan-premium-tempatan-lori-14-kaki,8/5/2017 4:12,04:46.6,Pemindahan Premium Tempatan (Lori 14 Kaki)  ,,f,,403.0
447,505,Pemindahan Premium Tempatan (Lori 17 Kaki),pemindahan-premium-tempatan-lori-17-kaki,8/5/2017 4:24,04:46.6,Pemindahan Premium Tempatan (Lori 17 Kaki)  ,,f,,403.0
448,500,Pemindahan Tempatan (1 Tan),pemindahan-tempatan-1-tan,8/5/2017 1:55,04:46.6,Pemindahan Tempatan (1 Tan)  ,,f,,403.0
449,501,Pemindahan Tempatan (3 Tan),pemindahan-tempatan-3-tan,8/5/2017 2:14,04:46.6,Pemindahan Tempatan (3 Tan)  ,,f,,403.0
450,502,Pemindahan Tempatan (5 Tan),pemindahan-tempatan-5-tan,8/5/2017 2:40,04:46.6,Pemindahan Tempatan (5 Tan)  ,,f,,403.0
451,499,Pemindahan Tempatan (Trak Pikap),pemindahan-tempatan-trak-pikap,5/5/2017 10:07,04:46.6,Pemindahan Tempatan (Trak Pikap)  ,,f,,403.0
452,585,Pendawaian / Titik Kuasa,pendawaian-titik-kuasa,27:25.0,27:25.0,Pendawaian / Titik Kuasa,,f,,585.0
453,582,Pengecatan,pengecatan,54:04.6,54:04.6,Pengecatan,,f,,582.0
454,127,Penghawa Dingin (Pemasangan Sahaja),air-cond,6/7/2015 4:31,04:46.6,Air Cond  Aircond Installation New Air Con Install Air Con Ac Install New Ac Fit New Air Con New Air Con Electrician Hawa Dingin Penghawa Dingin Air Con Air Con Man Servis Aircond Rumah Harga Servis Aircond Harga Servis Aircond Rumah Harga Service Aircond Penghawa Dingin,8/12/2016 7:29,f,,34.0
455,132,Penghawa Dingin (Pembekalan & Pemasangan),penghawa-dingin-supply-install-malay,6/7/2015 8:47,04:46.6,Air Cond  Aircon Aircond Installation New Air Con Install Air Con Ac Install New Ac Fit New Air Con New Air Con Electrician Hawa Dingin Penghawa Dingin Air Con Air Con Man Servis Aircond Rumah Harga Servis Aircond Harga Servis Aircond Rumah Harga Service Aircond Supply Aircond Penghawa Dingin,8/12/2016 7:29,f,,34.0
456,389,Performance Art,performing-arts,2/2/2016 7:58,10:25.4,Performance Art,,f,,389.0
457,188,Permanent Maids,permanent-maids,3/12/2015 16:21,04:46.6,Permanent Maids  ,8/12/2016 7:30,f,,188.0
458,65,Personal Training,personal-training,1/11/2014 21:25,10:32.6,Personal Training Weight Loss Weight Gain Circuit Training Functional Training Bodybuilding Strength Training Speed Training Flexibility Training Aerobic Fitness Gym Exercise Fit Cardio Fitness Personal Trainer Instructor Health Lose Weight Gain Weight Training Sports Coach Running Athletic Professional Trainer Trainer ,,t,,65.0
459,406,Pest Control - Ants / Cockroaches / Rats (1 visit),general-pest-control-1-visit,21/10/2016 4:14,33:09.2,General Pest Control (1 visit),,f,,628.0
460,407,Pest Control - Ants / Cockroaches / Rats (6 visits),general-pest-control-6-visits,21/10/2016 4:20,32:35.2,General Pest Control (6 visits),,f,,628.0
461,570,Pest Control - Bed Bugs,pest-control-bed-bugs,11:34.8,40:50.7,"pests, pestcontrol, pest control servicing, extermination, bed bugs, creatures, insects, removal, kill, killing, poison, terminate, pesticide, pest management, pest removal, pests remove, pests killing, inspection, investigate, investigation, pepijat katil, bug",,t,t,628.0
462,468,Pest Control - Bed Bugs (2 visits),pest-control-bed-bugs-2-visits,15/3/2017 5:54,32:14.1,Pest Control - Bed Bugs (2 visits),,f,,628.0
463,633,Pest Control - Flush Out Treatment,flush-out-treatment-pest-control-service,38:26.0,51:47.6,Pest Control - Flush Out Treatment,,t,t,628.0
464,571,Pest Control - Termite Baiting,pest-control-termite-baiting,30:45.5,40:47.8,"pests, pestcontrol, pest control servicing, extermination, termite, termites, baiting, termite baiting, creatures, insects, removal, kill, killing, poison, terminate, pesticide, pest management, pest removal, pests remove, pests killing, inspection, investigate, investigation,",,t,t,628.0
465,552,Pest Control (Office),pest-control-office,49:35.3,49:35.3,Pest Control (Office),,f,,552.0
466,520,Pest Control Service,pest-control-service,20:57.5,24:38.2,"pests, pestcontrol, pest control servicing, extermination, rats, mice, lizards, cockroach, beetles, squirrels, termites, white ants, wasps, bees, rats, rodents, bees, hornets, wasps, fleas, ticks, mites, creatures, animals, insects, removal, kill, killing, poison, terminate, pesticide, snails, pest management, underground termites, wood mites, whiteants, pest removal, pests remove, pests killing, inspection, investigate, investigation, termites, termite, termite baiting, white ants",,f,,628.0
467,34,Pest Control Services,pest-control-services,1/11/2014 21:25,10:30.8,"pests, pestcontrol, pest control servicing, extermination, rats, mice, lizards, cockroach, beetles, squirrels, termites, white ants, wasps, bees, rats, rodents, bees, hornets, wasps, fleas, ticks, mites, creatures, animals, insects, removal, kill, killing, poison, terminate, pesticide, snails, pest management, underground termites, wood mites, whiteants, pest removal, pests remove, pests killing, inspection, investigate, investigation",,f,,628.0
468,625,Pet Boarding,pet-boarding,42:32.2,02:45.1,Pet Boarding Pet Hotel Cat Dog Turtles Hamster Kucing Anjing Binatang Peliharaan,,t,f,625.0
469,189,Pet Care,pet-care,3/12/2015 16:21,04:46.6,Pet-Care  ,9/12/2015 4:34,f,,189.0
470,217,Pet Care Ada0b503 6858 41e7 A0cb 4a2a91d3cc73,pet-care-ada0b503-6858-41e7-a0cb-4a2a91d3cc73,3/12/2015 16:21,04:46.6,Pet Care  ,8/12/2016 7:32,f,,189.0
471,218,Pet Food Delivery,pet-food-delivery,3/12/2015 16:21,04:46.6,Pet Food Delivery  ,8/12/2016 7:31,f,,218.0
472,219,Pet Grooming (Basic),pet-grooming,3/12/2015 16:21,04:46.6,Pet Grooming cat dog fur anjing kucing ,8/12/2016 7:31,f,,219.0
473,383,Pet Grooming (Full),pet-grooming-full,9/12/2015 9:26,04:46.6,Pet Grooming (Full)  pets grooming dog cat cut fur groom full groom dog care kucing anjing hair,8/12/2016 7:31,f,,219.0
474,220,Pet Hotel,pet-hotel,3/12/2015 16:21,04:46.6,Pet Hotel  kucing dog lodging hotel dog care cat care cat house dog house dog sitter sitter pet holiday caretaker pet caretaker vacation holiday cat hotel dog hotel,8/12/2016 7:32,f,,220.0
475,176,Phone Screen Repair,phone-screen-repair,3/12/2015 16:21,04:46.6,Phone Screen Repair  ,8/12/2016 7:32,f,,176.0
