user_id,service_type_id,count
140614,522,1
140615,126,1
140615,415,2
140616,1,1
140616,57,2
140616,65,3
140616,441,1
140617,6,1
140617,31,1
140617,32,1
140617,57,1
140617,508,1
140618,397,1
140619,57,1
140620,399,1
140621,1,1
140622,96,1
140622,517,1
140623,104,1
140624,5,2
140625,65,1
140626,434,1
140627,57,1
140628,1,1
140629,397,1
140629,522,1
140630,421,1
140630,480,1
140630,481,1
140630,508,1
140631,57,1
140631,153,1
140632,57,1
140632,397,1
140633,102,1
140634,6,1
140634,120,1
140634,399,1
140636,102,1
140637,57,1
140638,103,1
140639,5,1
140640,57,1
140640,237,1
140640,522,4
140641,32,1
140642,1,1
140642,399,2
140642,522,1
140643,1,1
140644,400,1
140644,508,1
140645,57,1
140646,57,1
140646,65,1
140646,508,1
140646,513,1
140646,522,4
140647,3,1
140648,3,1
140648,57,2
140648,59,1
140648,374,1
140649,374,1
140650,1,1
140651,59,1
140651,397,1
140652,403,1
140653,32,1
140654,58,1
140655,65,1
140656,399,1
140657,48,1
140657,90,1
140657,102,1
140657,242,1
140658,403,1
140659,379,1
140660,65,1
140661,57,1
140662,3,1
140662,7,1
140662,10,1
140662,15,1
140662,20,1
140662,23,2
140662,106,1
140662,112,1
140662,125,1
140662,368,1
140662,376,1
140663,22,1
140663,57,1
140663,224,1
140663,234,1
140664,1,1
140665,397,1
140666,379,1
140667,299,1
140668,374,1
140669,57,1
140670,244,1
140670,255,2
140671,58,1
140672,20,1
140673,57,1
140674,57,1
140675,402,1
140676,303,1
140677,379,1
140678,441,1
140679,1,1
140680,164,1
140681,379,1
140682,57,1
140683,1,4
140683,61,1
140684,65,1
140685,417,1
140686,57,1
140687,44,1
140688,57,1
140688,442,1
140689,57,1
140689,255,1
140689,493,1
140690,164,1
140691,397,1
140692,57,1
140693,15,1
140693,22,1
140693,305,1
140694,1,1
140694,6,1
140694,27,1
140694,28,2
140694,29,2
140694,57,1
140694,106,2
140694,379,1
140694,441,1
140694,490,1
140694,492,1
140694,508,1
140694,520,1
140694,522,41
140695,19,1
140695,51,1
140696,57,1
140696,102,1
140697,57,3
140698,23,1
140698,57,1
140699,1,1
140699,6,1
140700,59,1
140701,2,1
140701,22,1
140701,109,1
140701,522,1
140701,525,2
140703,57,1
140703,331,1
140704,5,1
140705,65,1
140706,57,1
140707,102,1
140708,397,1
140708,512,1
140708,522,1
140708,531,1
140710,57,1
140711,57,1
140712,124,1
140713,1,1
140713,421,1
140714,58,1
140714,512,1
140714,522,1
140715,34,1
140715,480,1
140715,486,1
140716,105,1
140717,57,1
140718,57,1
140718,96,1
140719,57,1
140720,6,1
140720,379,1
140720,403,1
140721,57,3
140722,164,1
140722,481,1
140724,11,1
140725,57,1
140726,57,1
140727,57,1
140728,57,1
140729,57,3
140730,28,1
140731,57,1
140731,60,1
140732,57,1
140733,399,1
140734,1,1
140734,403,1
140735,1,1
140735,3,1
140735,374,1
140736,57,1
140737,402,1
140738,102,1
140738,113,1
140739,57,1
140740,65,1
140741,105,1
140741,374,1
140742,305,1
140743,22,1
140744,58,1
140745,51,1
140745,52,1
140745,65,1
140745,96,1
140745,102,1
140745,164,1
140745,178,1
140745,255,2
140745,374,1
140745,395,1
140746,374,1
140747,57,1
140748,57,1
140748,65,1
140750,51,1
140751,57,3
140751,112,1
140751,125,1
140751,522,1
140752,22,1
140752,421,1
140752,484,1
140753,34,1
140754,57,1
140754,442,1
140755,242,1
140756,442,1
140756,522,6
140757,59,1
140758,403,1
140759,153,1
140760,374,1
140761,57,1
140762,1,1
140762,6,1
140762,27,1
140762,28,1
140762,33,1
140762,106,1
140762,153,1
140763,7,1
140764,57,1
140765,1,4
140765,31,1
140765,49,2
140765,399,2
140765,441,1
140765,508,1
140766,20,1
140767,379,1
140768,305,1
140769,57,1
140770,57,1
140771,403,1
140772,57,1
140773,31,1
140773,33,2
140774,57,1
140775,379,1
140776,442,1
140777,1,1
140778,57,2
140779,379,1
140780,404,1
140781,1,1
140781,102,1
140782,65,1
140783,57,1
140783,397,1
140783,522,1
140784,1,1
140785,1,1
140785,57,3
140785,153,1
140787,379,1
140787,508,1
140788,1,1
140788,32,1
140789,379,1
140790,374,1
140791,1,1
140791,33,1
140791,421,1
140792,1,1
140793,57,1
140793,106,1
140793,493,1
140794,1,2
140795,1,1
140795,28,1
140795,33,1
140795,57,1
140795,441,1
140796,379,1
140797,105,1
140798,57,2
140798,65,1
140799,57,1
140800,2,1
140801,164,1
140801,178,1
140801,544,1
140802,2,1
140803,376,1
140804,399,1
140805,379,1
140806,65,1
140807,404,1
140808,1,1
140809,5,1
140809,19,1
140810,57,2
140811,2,3
140811,3,3
140811,6,17
140811,11,1
140811,15,5
140811,20,1
140811,22,5
140811,24,1
140811,27,1
140811,108,1
140811,112,2
140811,125,1
140811,126,7
140811,180,1
140811,494,6
140812,153,1
140814,379,2
140815,57,1
140816,57,1
140817,379,1
140818,65,1
140818,67,1
140819,1,1
140819,57,2
140819,102,4
140819,404,1
140820,397,1
140821,22,1
140822,57,1
140823,57,1
140823,397,3
140824,57,1
140825,51,1
140826,59,1
140826,432,1
140827,379,1
140828,105,1
140829,379,1
140830,442,1
140831,57,1
140832,5,1
140832,22,2
140833,56,1
140834,63,1
140834,178,1
140834,515,1
140835,403,1
140835,431,1
140836,65,1
140836,96,1
140837,53,1
140837,508,1
140838,57,1
140839,57,2
140839,442,1
140840,3,1
140840,57,1
140840,441,1
140841,28,1
140841,399,1
140842,1,2
140842,48,1
140842,105,1
140843,28,1
140843,33,1
140843,57,1
140843,126,1
140844,58,1
140845,399,1
140846,33,1
140846,182,1
140846,399,1
140847,1,1
140848,57,1
140849,65,1
140849,102,1
140850,22,1
140850,153,1
140851,57,1
140852,3,1
140852,22,1
140852,65,1
140852,106,5
140852,113,1
140852,126,1
140852,244,1
140853,19,1
140854,1,1
140854,2,1
140855,397,2
140855,403,1
140856,57,1
140856,522,1
140857,44,1
140857,96,1
140857,379,1
140858,57,1
140859,65,1
140860,105,1
140861,379,1
140862,1,1
140862,57,1
140862,400,1
140862,508,1
140863,2,1
140863,6,1
140863,14,1
140864,1,1
140865,57,1
140865,59,1
140866,59,1
140867,57,1
140868,57,1
140869,303,1
140870,374,2
140871,3,1
140872,376,1
140873,376,1
140874,57,1
140875,379,1
140876,57,1
140876,508,1
140877,22,1
140877,106,2
140879,22,1
140880,2,1
140880,32,1
140880,33,1
140880,57,1
140880,59,1
140880,106,1
140880,522,1
140881,153,1
140882,57,1
140883,305,1
140884,59,1
140886,57,2
140887,61,1
140888,403,2
140888,481,2
140888,512,1
140889,376,1
140890,442,1
140891,57,1
140892,6,1
140892,18,1
140892,108,1
140892,153,3
140892,520,1
140892,543,1
140893,1,1
140893,33,1
140894,57,1
140894,442,1
140895,1,4
140895,28,1
140896,379,1
140897,442,1
140898,19,1
140898,106,1
140899,17,1
140899,34,2
140899,57,1
140899,402,1
140900,57,1
140901,22,1
140901,57,1
140902,3,2
140902,33,1
140902,164,2
140903,59,1
140903,379,1
140904,153,2
140904,441,1
140905,58,1
140906,57,1
140907,379,1
140908,2,1
140908,379,1
140909,23,1
140909,113,1
140910,57,1
140911,59,1
140912,57,1
140913,400,1
140914,2,1
140914,22,2
140914,23,1
140914,522,1
140915,376,1
140916,57,2
140916,481,1
140916,486,1
140917,1,1
140917,508,1
140918,374,1
140919,305,1
140920,379,1
140921,58,1
140922,399,1
140923,20,1
140924,48,1
140924,105,1
140925,1,1
140926,57,1
140926,397,1
140927,22,1
140927,27,1
140928,6,2
140928,22,1
140929,379,1
140929,522,1
140930,1,1
140930,10,1
140930,25,3
140930,108,1
140930,510,1
140931,22,1
140932,32,1
140933,57,1
140934,57,1
140935,57,1
140935,105,1
140935,379,1
140935,421,1
140936,379,1
140937,8,1
140937,57,1
140938,1,1
140938,28,1
140939,57,3
140939,115,1
140940,247,1
140941,57,1
140941,376,1
140942,31,1
140942,508,1
140943,442,1
140944,57,1
140945,57,1
140946,421,1
140946,480,1
140947,57,1
140948,442,1
140949,22,1
140950,1,3
140950,154,1
140950,374,1
140950,421,1
140950,474,1
140951,374,1
140952,57,2
140953,57,1
140954,304,1
140955,1,1
140956,164,1
140957,1,1
140958,403,1
140958,508,1
140959,59,1
140960,57,2
140961,379,1
140961,522,1
140962,374,1
140963,442,1
140964,1,2
140964,3,1
140964,31,1
140964,57,3
140964,59,1
140964,102,3
140964,109,1
140964,379,1
140964,481,1
140965,51,3
140965,55,1
140966,1,1
140968,374,1
140970,397,1
140971,164,1
140972,57,1
140972,442,1
140973,305,1
140974,153,1
140975,25,1
140975,48,1
140975,109,2
140975,299,1
140975,379,1
140975,441,1
140975,442,1
140975,522,1
140976,18,1
140977,402,1
140978,96,1
140979,6,1
140979,65,1
140979,74,1
140980,58,1
140980,545,1
140980,546,1
140981,442,1
140981,522,1
140981,636,1
140982,96,1
140983,58,1
140984,399,2
140984,400,1
140984,407,1
140984,569,1
140985,31,1
140985,508,1
140986,58,1
140987,57,1
140988,17,1
140989,1,1
140990,51,1
140991,96,1
140991,379,1
140992,22,1
140992,400,1
140993,102,1
140994,59,1
140994,404,1
140995,442,1
140996,1,1
140997,57,1
140997,442,1
140998,3,1
140998,19,1
140998,59,1
140999,59,1
140999,106,1
141000,57,1
141001,8,1
141001,11,1
141001,15,1
141001,34,3
141001,57,1
141001,65,1
141001,88,1
141001,115,1
141001,255,1
141001,508,1
141002,374,1
141003,57,2
141003,115,1
141003,522,1
141004,22,1
141005,58,1
141005,522,1
141006,234,1
141007,126,1
141007,410,2
141007,415,2
141007,435,1
141008,57,1
141008,522,1
141009,57,1
141009,115,1
141009,442,1
141010,5,1
141011,434,1
141012,1,1
141013,164,1
141014,57,1
141015,2,2
141015,5,1
141015,33,1
141015,120,1
141016,305,1
141017,27,1
141018,58,1
141019,65,1
141020,1,1
141020,399,1
141021,57,1
141022,399,1
141023,57,1
141024,126,1
141024,415,3
141024,435,1
141025,379,1
141026,1,1
141027,57,1
141027,59,2
141027,397,1
141028,96,1
141029,59,1
141030,57,1
141032,65,1
141033,57,1
141034,441,1
141034,442,1
141035,31,1
141036,57,1
141037,22,1
141037,57,1
141038,1,1
141038,441,1
141039,57,1
141040,57,1
141040,153,1
141041,112,1
141042,51,1
141043,53,1
141043,254,1
141044,1,1
141045,164,2
141046,57,1
141047,3,1
141047,33,1
141047,115,1
141048,379,2
141049,18,1
141050,8,1
141051,57,1
141052,421,1
141053,57,1
141053,58,1
141053,110,1
141053,115,1
141054,399,1
141055,305,1
141056,2,1
141057,1,1
141057,22,1
141057,103,1
141057,164,1
141058,57,1
141059,57,1
141060,57,1
141060,522,4
141061,57,1
141061,443,1
141061,508,1
141062,1,1
141063,397,1
141064,22,1
141065,108,1
141066,404,2
141067,6,2
141067,28,1
141067,113,1
141067,404,1
141067,441,2
141068,1,1
141068,33,1
141069,65,1
141069,222,1
141070,57,1
141071,374,1
141072,57,1
141072,522,3
141073,57,1
141074,31,1
141075,57,2
141075,522,1
141076,57,1
141076,522,3
141076,545,1
141077,57,2
141077,58,1
141078,57,1
141078,522,4
141079,3,1
141079,57,5
141079,115,1
141079,421,1
141080,57,1
141081,374,1
141082,115,1
141082,305,1
141083,379,1
141083,399,1
141084,28,1
141084,57,5
141085,65,1
141086,57,1
141087,379,1
141088,248,1
141089,1,1
141090,379,1
141091,379,1
141092,2,2
141092,96,1
141092,102,1
141092,106,1
141093,1,1
141094,379,1
141095,58,1
141096,379,1
141097,44,1
141098,57,1
141099,29,1
141099,57,1
141099,403,2
141099,522,1
141100,57,1
141100,102,1
141101,44,1
141102,442,1
141103,6,1
141103,33,1
141103,58,1
141104,178,1
141105,400,1
141106,5,1
141107,442,1
141108,57,1
141109,31,1
141109,415,1
141110,57,2
141110,102,1
141111,255,1
141112,60,1
141113,397,1
141114,139,1
141115,57,4
141115,59,1
141115,66,1
141115,115,1
141115,374,1
141115,397,1
141116,106,1
141117,57,1
141118,57,1
141119,57,1
141120,1,1
141120,44,1
141120,376,1
141120,515,1
141120,522,2
141120,525,1
141121,379,1
141122,441,1
141122,531,1
141123,28,1
141124,57,1
141125,400,1
141126,17,1
141127,59,1
141128,65,3
141129,164,1
141130,5,2
141130,19,2
141130,33,1
141130,106,1
141130,126,1
141130,415,1
141130,481,1
141131,1,2
141131,58,1
141132,441,1
141133,57,1
141134,57,1
141135,1,1
141136,379,1
141137,1,1
141137,5,1
141137,51,1
141137,512,1
141138,379,2
141139,164,1
141140,27,1
141141,57,1
141142,125,1
141143,379,1
141144,5,1
141145,57,1
141145,417,1
141146,153,1
141147,403,1
141148,2,1
141149,58,1
141150,57,1
141151,103,1
141152,57,2
141152,59,1
141152,415,1
141153,59,1
141154,421,1
141155,57,1
141156,57,1
141156,397,2
141157,403,1
141158,55,1
141159,55,1
141160,52,1
141160,65,1
141160,394,1
141160,494,1
141161,27,1
141161,102,1
141162,1,2
141162,28,1
141162,406,1
141163,379,1
141164,57,1
141165,6,2
141165,8,1
141165,15,3
141165,18,1
141165,57,1
141165,108,1
141165,109,1
141165,374,1
141165,508,1
141165,510,1
141165,522,3
141165,544,1
141166,6,1
141166,15,1
141166,17,1
141166,55,1
141166,57,1
141166,106,1
141168,1,1
141169,379,1
141171,105,1
141172,57,1
141172,397,1
141173,32,1
141174,6,2
141174,106,1
141174,421,1
141174,493,1
141174,508,1
141175,379,1
141176,57,2
141176,397,2
141176,442,1
141176,522,1
141177,180,1
141178,59,1
141178,524,1
141179,3,1
141179,8,1
141179,22,1
141180,55,1
141180,56,1
141181,65,1
141181,66,1
141182,1,1
141182,29,1
141182,57,1
141182,397,1
141182,400,1
141183,57,5
141184,57,1
141185,153,1
141186,379,1
141187,57,1
141187,487,1
141188,406,1
141189,57,2
141190,57,1
141191,399,1
141192,403,1
141193,3,1
141193,19,1
141193,22,1
141193,112,1
141194,374,1
141195,1,1
141195,7,1
141195,16,1
141196,3,1
141196,8,1
141196,12,1
141196,15,1
141196,20,1
141196,22,2
141196,33,1
141196,34,1
141196,57,3
141196,59,1
141196,102,1
141196,104,2
141196,108,1
141196,109,1
141196,113,1
141196,115,1
141196,495,1
141197,19,1
141198,1,1
141199,57,1
141200,379,1
141201,305,1
141202,57,1
141203,57,1
141204,3,1
141205,399,1
141206,1,1
141206,2,1
141206,9,1
141207,18,1
141207,22,1
141207,57,2
141207,63,1
141207,106,1
141207,108,1
141207,404,1
141207,508,1
141207,568,1
141207,569,1
141209,22,1
141210,57,2
141211,164,1
141212,1,3
141212,108,1
141214,65,1
141215,1,1
141216,1,1
141217,57,4
141218,27,2
141219,2,1
141219,33,1
141219,80,1
141219,108,1
141219,115,1
141219,442,1
141219,512,1
141220,57,1
141221,9,1
141221,32,1
141221,33,2
141221,400,1
141221,441,1
141221,480,1
141221,508,2
141221,522,34
141222,4,1
141223,1,1
141223,446,1
141223,522,4
141224,57,1
141225,379,1
141226,32,1
141227,102,1
141228,223,1
141229,1,1
141229,33,1
141229,400,1
141230,57,1
141231,63,1
141232,59,1
141233,102,1
141234,57,2
141234,400,1
141234,442,1
141235,400,1
141236,57,1
141237,421,1
141238,25,1
141239,57,1
141240,379,1
141241,57,3
141242,61,1
141243,399,1
141244,57,2
141245,2,1
141245,57,1
141245,442,1
141246,1,1
141246,24,1
141246,25,1
141246,57,1
141246,117,1
141246,397,1
141247,57,1
141248,22,1
141248,102,1
141249,153,1
141250,57,2
141250,59,1
141250,60,1
141251,57,1
141252,8,1
141253,164,1
141254,125,1
141255,57,3
141255,398,2
141256,33,1
141256,96,1
141256,223,1
141256,404,1
141257,4,1
141258,65,1
141259,1,1
141259,59,1
141259,115,1
141260,57,1
141260,305,1
141261,32,1
141262,57,1
141262,522,1
141263,57,1
141264,57,2
141265,25,1
141266,57,1
141266,442,1
141267,1,1
141268,1,1
141269,1,4
141269,397,1
141269,441,1
141269,522,1
141270,15,1
141270,242,2
141270,250,1
141270,403,1
141271,33,5
141271,57,2
141272,59,1
141273,1,1
141274,399,1
141275,374,1
141276,379,1
141276,398,1
141277,415,1
141278,300,1
141279,126,1
141280,57,1
141281,113,1
141282,374,1
141282,384,1
141283,442,1
141284,59,1
141285,62,1
141285,442,1
141286,57,1
141287,65,1
141288,374,1
141289,1,1
141290,374,1
141291,3,1
141291,404,1
141292,421,1
141293,1,1
141293,15,1
141293,24,1
141293,32,1
141294,59,1
141294,96,1
141295,58,1
141296,400,1
141296,508,1
141297,57,1
141298,57,2
141299,33,1
141299,421,1
141300,57,1
141301,57,1
141302,57,2
141303,32,1
141303,125,2
141303,435,1
141304,442,1
141305,57,1
141306,57,1
141307,57,2
141307,65,1
141307,481,1
141307,508,1
141308,374,1
141309,1,1
141309,397,1
141310,374,1
141311,103,2
141312,22,1
141313,57,5
141314,57,1
141314,441,1
141314,480,1
141314,515,1
141315,12,1
141315,406,1
141315,407,1
141316,374,1
141317,164,1
141318,105,1
141319,406,1
141320,4,1
141321,2,1
141322,59,1
141323,105,1
141323,109,1
141324,178,1
141325,57,1
141326,1,1
141327,379,1
141328,57,1
141329,59,1
141330,1,1
141330,33,1
141331,57,1
141332,6,1
141332,403,1
141333,6,1
141333,108,1
141333,403,1
141333,493,1
141333,522,1
141334,65,1
141335,96,1
141336,57,1
141336,106,1
141336,508,1
141336,522,1
141337,403,1
141337,421,1
141338,164,1
141339,379,1
141340,3,1
141341,33,1
141341,59,1
141341,115,1
141341,522,1
141342,57,1
141343,22,1
141344,106,1
141345,57,1
141346,1,2
141346,5,2
141346,6,1
141346,106,1
141346,441,1
141347,57,1
141348,1,1
141349,33,1
141349,226,1
141350,57,1
141351,379,1
141353,65,1
141354,112,1
141355,96,1
141355,442,1
141356,1,1
141356,51,1
141356,57,1
141356,59,1
141356,105,1
141356,517,1
141357,24,1
141358,374,1
141359,57,2
141359,397,1
141359,442,1
141360,388,1
141360,522,2
141360,568,1
141361,57,1
141361,59,1
141361,379,1
141362,2,1
141363,6,1
141363,18,1
141363,48,3
141363,90,1
141363,105,1
141363,244,1
141363,250,1
141363,254,1
141363,432,1
141363,441,1
141364,8,1
141365,1,2
141365,7,1
141365,24,1
141365,106,1
141365,180,1
141365,508,1
141365,510,2
141366,57,1
141366,106,1
141366,403,1
141367,1,1
141368,6,1
141368,404,1
141369,2,1
141369,18,1
141369,19,1
141369,57,1
141369,397,1
141370,4,1
141371,28,2
141371,153,1
141371,522,1
141372,34,2
141373,22,1
141373,44,1
141374,1,1
141374,6,1
141374,57,1
141374,522,1
141375,379,1
141376,28,1
141376,102,1
141376,374,3
141376,522,2
141377,57,1
141377,397,1
141378,57,1
141378,65,1
141378,66,1
141379,57,2
141380,1,1
141381,399,1
141382,1,2
141382,106,2
141383,6,1
141383,24,1
141383,25,1
141383,153,1
141384,57,1
141385,57,1
141386,1,1
141386,57,1
141387,102,1
141388,59,1
141389,24,1
141390,59,1
141391,57,1
141392,1,1
141392,3,1
141393,57,1
141394,404,1
141395,442,1
141396,57,1
141396,545,1
141397,405,1
141398,1,1
141398,106,1
141399,10,1
141400,406,1
141401,34,1
141401,58,1
141402,57,1
141403,57,1
141403,59,1
141403,404,1
141404,22,1
141405,58,1
141405,508,1
141406,1,1
141407,1,1
141408,28,1
141408,106,1
141409,20,1
141409,397,1
141410,57,3
141410,374,1
141410,442,2
141412,58,1
141413,102,1
141414,58,1
141415,1,3
141415,51,1
141416,57,1
141417,1,1
141418,57,1
141419,96,1
141419,153,1
141420,305,1
141421,397,1
141422,57,1
141423,11,1
141423,19,1
141423,29,2
141423,102,1
141423,126,1
141423,508,1
141424,442,1
141425,59,1
141426,65,1
141427,180,1
141428,57,1
141428,115,1
141429,96,1
141430,379,1
141431,57,1
141432,55,1
141433,404,1
141434,5,1
141435,379,1
141436,3,1
141436,11,1
141436,29,1
141436,57,1
141436,102,1
141436,126,1
141437,25,1
141437,33,1
141437,57,3
141437,402,1
141438,22,1
141439,442,1
141440,164,1
141441,267,1
141442,29,1
141442,106,1
141442,153,1
141443,379,1
141444,57,2
141445,58,1
141446,25,1
141446,408,1
141447,374,1
141447,376,1
141448,53,1
141448,237,1
141448,267,1
141449,57,1
141450,57,1
141451,65,2
141452,57,1
141452,522,1
141454,57,1
141455,105,1
141456,15,1
141457,21,1
141457,108,1
141458,59,1
141459,65,1
141460,1,1
141460,399,1
141461,4,1
141461,23,1
141461,403,1
141462,15,1
141463,59,1
141464,1,1
141465,2,1
141466,1,1
141466,3,1
141466,22,1
141466,33,1
141466,44,1
141466,57,3
141466,397,2
141466,431,1
141466,493,1
141467,59,1
141467,480,1
141468,57,1
141469,65,1
141470,57,1
141470,405,1
141471,8,1
141472,415,1
141473,374,1
141474,57,1
141475,44,1
141476,1,1
141476,106,1
141476,237,1
141476,242,1
141476,255,1
141477,403,1
141478,305,1
141479,65,1
141480,406,1
141481,102,4
141482,105,1
141483,22,1
141484,374,2
141485,55,1
141486,57,1
141486,106,1
141487,328,1
141488,399,1
141489,1,1
141489,128,1
141490,421,1
141491,405,1
141492,57,1
141493,55,1
141493,225,1
141493,234,1
141493,255,1
141494,57,1
141495,60,2
141496,57,1
141497,65,1
141498,17,1
141499,442,1
141500,376,1
141501,57,2
141501,487,1
141502,19,1
141503,2,1
141504,6,1
141504,441,1
141505,374,1
141506,376,1
141507,403,1
141508,22,1
141509,1,1
141510,57,5
141511,164,1
141512,1,1
141513,57,1
141514,57,1
141515,2,1
141516,57,1
141517,59,1
141518,32,1
141519,105,1
141520,374,1
141521,57,1
141522,57,2
141522,222,1
141522,224,1
141523,407,1
141524,28,1
141524,59,1
141525,6,1
141525,15,1
141526,1,1
141527,59,1
141528,57,1
141528,379,1
141528,397,1
141528,475,2
141529,106,1
141530,3,1
141530,57,1
141531,379,1
141532,1,1
141532,5,2
141532,6,1
141532,102,1
141532,570,1
141533,4,1
141533,5,3
141533,12,1
141533,18,1
141534,1,1
141534,3,1
141534,17,1
141534,28,1
141534,32,1
141534,57,1
141534,102,1
141534,153,2
141535,1,1
141535,399,1
141536,29,1
141537,410,1
141538,442,1
141539,225,2
141540,57,2
141540,59,1
141540,397,1
141541,57,1
141541,96,1
141541,522,1
141542,1,2
141542,6,1
141543,442,1
141544,1,1
141544,2,1
141544,6,1
141545,1,1
141546,1,1
141546,28,1
141547,6,1
141548,379,1
141549,57,2
141549,374,1
141549,442,1
141550,57,1
141550,442,1
141551,178,1
141551,441,1
141552,1,1
141552,102,1
141552,442,1
141553,58,1
141554,164,1
141555,17,1
141556,33,1
141556,405,1
141557,56,1
141558,57,1
141559,11,1
141559,22,1
141559,25,1
141559,108,1
141560,57,1
141561,57,1
141562,164,1
141563,223,1
141564,1,1
141565,59,1
141566,1,1
141567,139,1
141568,103,1
141569,379,1
141570,376,1
141571,57,1
141571,399,1
141572,11,2
141573,374,1
141574,102,1
141575,44,1
141576,442,1
141577,442,1
141578,27,1
141578,251,1
141579,400,1
141580,57,1
141581,9,1
141581,50,1
141581,400,1
141581,508,1
141582,57,1
141583,153,1
141584,6,1
141584,57,1
141585,33,1
141585,57,1
141585,105,1
141585,374,1
141586,3,1
141586,57,1
141586,441,1
141587,406,1
141588,1,1
141588,28,1
141588,106,1
141588,421,1
141589,374,1
141590,400,1
141591,376,1
141592,236,1
141592,379,1
141593,379,1
141594,102,1
141594,522,1
141595,59,1
141596,57,1
141597,21,1
141597,44,1
141598,403,1
141598,631,1
141599,1,1
141600,8,1
141601,379,1
141602,58,1
141603,257,1
141603,379,1
141604,19,1
141604,105,1
141604,156,1
141604,379,1
141605,102,1
141606,58,1
141607,57,1
141608,28,1
141608,374,1
141608,397,1
141608,522,10
141609,10,1
141609,103,1
141610,56,1
141611,106,1
141612,1,1
141613,397,1
141614,1,1
141615,379,1
141616,379,1
141617,125,1
141618,379,1
141619,57,1
141620,1,2
141620,57,1
141620,397,1
141620,480,1
141620,486,1
141621,57,1
141622,57,1
141623,57,1
141624,57,1
141625,6,1
141625,106,1
141625,399,1
141625,508,2
141625,510,1
141626,6,1
141627,57,1
141627,402,1
141628,22,1
141629,404,1
141630,379,1
141631,57,1
141632,57,1
141632,126,1
141633,399,1
141633,441,1
141634,65,2
141634,510,2
141635,379,1
141636,105,1
141637,153,1
141637,399,1
141637,421,1
141637,522,1
141638,65,1
141639,57,1
141639,397,1
141640,57,1
141641,57,2
141641,65,1
141642,305,1
141643,5,1
141644,113,1
141645,57,1
141646,1,1
141647,57,1
141648,57,1
141649,3,1
141649,57,1
141649,96,1
141650,57,1
141651,59,1
141651,522,2
141651,524,1
141652,57,1
141653,1,2
141653,6,1
141653,106,1
141653,153,1
141653,397,1
141653,508,1
141653,522,1
141654,1,1
141654,522,1
141655,57,2
141656,1,1
141656,11,1
141656,522,1
141657,58,1
141658,223,1
141659,1,1
141660,178,2
141661,374,1
141662,374,1
141663,59,1
141664,58,1
141665,400,1
141666,57,1
141666,59,1
141667,1,1
141668,379,2
141669,57,1
141670,300,2
141671,6,1
141672,153,1
141673,6,1
141674,1,2
141675,57,1
141676,442,1
141677,57,2
141677,522,1
141678,403,1
141679,22,1
141679,44,1
141680,379,1
141681,103,1
141682,379,1
141682,508,1
141683,52,1
141683,232,1
141684,57,2
141685,1,1
141686,305,1
141687,108,1
141688,57,1
141689,442,1
141690,255,2
141690,441,1
141691,57,1
141692,403,2
141693,58,1
141695,57,1
141696,59,1
141697,58,1
141698,102,1
141699,57,1
141700,331,1
141701,1,1
141702,379,2
141702,493,1
141704,57,1
141705,10,1
141705,22,4
141705,57,2
141706,178,1
141706,331,1
141707,102,1
141708,305,1
141708,480,1
141709,57,1
141710,410,1
141711,125,2
141712,402,1
141713,126,1
141714,57,1
141715,102,1
141716,3,1
141716,57,3
141716,397,2
141717,57,1
141718,22,1
141718,51,1
141718,57,1
141718,522,1
141718,636,1
141719,57,1
141720,57,2
141720,58,1
141720,524,1
141721,58,1
141722,405,1
141723,1,1
141723,6,2
141723,29,1
141723,33,2
141723,126,1
141724,3,1
141724,57,1
141725,400,1
141725,421,1
141726,25,1
141726,102,1
141726,497,1
141727,96,1
141728,57,1
141729,57,2
141729,522,3
141730,6,1
141731,57,1
141731,109,1
141732,65,1
141733,442,1
141734,6,1
141734,58,1
141735,22,1
141735,57,1
141735,96,1
141735,105,1
141736,403,1
141737,1,1
141738,105,1
141738,178,1
141739,57,1
141740,397,1
141741,1,1
141741,57,1
141741,376,1
141741,522,12
141742,2,1
141743,313,1
141744,57,1
141745,57,1
141746,22,1
141747,57,2
141748,106,1
141749,57,1
141750,2,1
141750,22,1
141751,57,2
141752,57,1
141753,31,1
141753,57,1
141754,164,1
141755,376,1
141756,113,1
141757,57,1
141759,57,1
141759,497,1
141759,522,2
141759,605,1
141760,57,1
141761,106,2
141762,1,1
141762,33,1
141763,126,1
141764,102,1
141764,425,1
141765,25,1
141765,58,1
141765,102,1
141766,1,1
141766,27,1
141766,60,1
141766,96,1
141767,1,1
141767,58,1
141768,410,1
141769,105,1
141770,58,1
141771,57,2
141771,522,4
141772,1,1
141773,376,2
141774,404,1
141775,305,1
141776,57,1
141777,8,1
141777,57,4
141777,59,1
141778,52,1
141778,106,1
141778,225,1
141779,57,1
141780,1,1
141780,57,1
141780,153,1
141781,57,1
141782,397,1
141783,57,2
141784,27,1
141785,65,1
141786,58,1
141787,10,1
141787,57,1
141787,442,1
141787,522,20
141788,102,1
141789,399,1
141790,19,1
141791,33,1
141791,106,1
141791,399,1
141792,59,1
141793,57,1
141794,403,1
141795,57,1
141796,415,1
141797,6,1
141797,257,1
141798,27,1
141798,106,1
141798,115,1
141799,400,1
141800,232,1
141801,379,1
141802,32,1
141803,7,1
141804,1,1
141805,57,1
141805,65,1
141806,57,1
141807,57,3
141808,57,4
141808,115,1
141809,1,1
141810,17,1
141811,305,1
141812,65,1
141813,115,1
141813,164,2
141814,379,1
